;VIDEO;ANIMAL;BODY-PART;SHAPE;ENTRY FRAMES;EXIT FRAMES
1;D2_C4A2_cropped;Animal_1;Nose;H5;4763;4784
2;D2_C4A2_cropped;Animal_1;Nose;H5;5664;5711
3;D2_C4A2_cropped;Animal_1;Nose;H5;14472;14496
4;D2_C4A2_cropped;Animal_1;Nose;H5;14546;14588
0;D2_C4A2_cropped;Animal_1;Nose;H10;4415;4429
1;D2_C4A2_cropped;Animal_1;Nose;H10;4433;4459
2;D2_C4A2_cropped;Animal_1;Nose;H10;4481;4487
3;D2_C4A2_cropped;Animal_1;Nose;H10;6187;6221
4;D2_C4A2_cropped;Animal_1;Nose;H10;9184;9211
5;D2_C4A2_cropped;Animal_1;Nose;H10;15357;15382
0;D2_C4A2_cropped;Animal_1;Nose;H4;4819;4907
1;D2_C4A2_cropped;Animal_1;Nose;H4;5534;5574
2;D2_C4A2_cropped;Animal_1;Nose;H4;5588;5616
3;D2_C4A2_cropped;Animal_1;Nose;H4;14375;14398
4;D2_C4A2_cropped;Animal_1;Nose;H4;14437;14446
5;D2_C4A2_cropped;Animal_1;Nose;H4;14448;14448
0;D2_C4A2_cropped;Animal_1;Nose;H19;3457;3540
1;D2_C4A2_cropped;Animal_1;Nose;H19;3595;3626
2;D2_C4A2_cropped;Animal_1;Nose;H19;7292;7357
3;D2_C4A2_cropped;Animal_1;Nose;H19;10968;11052
4;D2_C4A2_cropped;Animal_1;Nose;H19;11054;11054
5;D2_C4A2_cropped;Animal_1;Nose;H19;11847;11862
6;D2_C4A2_cropped;Animal_1;Nose;H19;12304;12347
7;D2_C4A2_cropped;Animal_1;Nose;H19;16990;17050
8;D2_C4A2_cropped;Animal_1;Nose;H19;17099;17200
0;D2_C4A2_cropped;Animal_1;Nose;H18;3653;3716
1;D2_C4A2_cropped;Animal_1;Nose;H18;7229;7273
2;D2_C4A2_cropped;Animal_1;Nose;H18;12393;12519
3;D2_C4A2_cropped;Animal_1;Nose;H18;16835;16873
0;D2_C4A2_cropped;Animal_1;Nose;H8;5993;6051
1;D2_C4A2_cropped;Animal_1;Nose;H8;15025;15121
2;D2_C4A2_cropped;Animal_1;Nose;H8;15156;15170
0;D2_C4A2_cropped;Animal_1;Nose;H0;2772;2949
1;D2_C4A2_cropped;Animal_1;Nose;H0;3030;3262
2;D2_C4A2_cropped;Animal_1;Nose;H0;7373;7516
3;D2_C4A2_cropped;Animal_1;Nose;H0;7579;7668
4;D2_C4A2_cropped;Animal_1;Nose;H0;7686;7728
5;D2_C4A2_cropped;Animal_1;Nose;H0;7739;7780
6;D2_C4A2_cropped;Animal_1;Nose;H0;10429;10488
7;D2_C4A2_cropped;Animal_1;Nose;H0;10659;10799
8;D2_C4A2_cropped;Animal_1;Nose;H0;11148;11534
9;D2_C4A2_cropped;Animal_1;Nose;H0;11690;11776
10;D2_C4A2_cropped;Animal_1;Nose;H0;11944;12157
11;D2_C4A2_cropped;Animal_1;Nose;H0;13738;13826
12;D2_C4A2_cropped;Animal_1;Nose;H0;17279;17333
0;D2_C4A2_cropped;Animal_1;Nose;H9;4514;4537
1;D2_C4A2_cropped;Animal_1;Nose;H9;6128;6168
2;D2_C4A2_cropped;Animal_1;Nose;H9;6170;6170
3;D2_C4A2_cropped;Animal_1;Nose;H9;15292;15339
0;D2_C4A2_cropped;Animal_1;Nose;H1;1250;1412
1;D2_C4A2_cropped;Animal_1;Nose;H1;1467;1560
2;D2_C4A2_cropped;Animal_1;Nose;H1;1579;1589
3;D2_C4A2_cropped;Animal_1;Nose;H1;1595;1596
4;D2_C4A2_cropped;Animal_1;Nose;H1;2617;2710
5;D2_C4A2_cropped;Animal_1;Nose;H1;7809;7938
6;D2_C4A2_cropped;Animal_1;Nose;H1;10221;10289
7;D2_C4A2_cropped;Animal_1;Nose;H1;10367;10401
8;D2_C4A2_cropped;Animal_1;Nose;H1;10404;10404
9;D2_C4A2_cropped;Animal_1;Nose;H1;13914;13979
10;D2_C4A2_cropped;Animal_1;Nose;H1;17452;17532
11;D2_C4A2_cropped;Animal_1;Nose;H1;17538;17642
12;D2_C4A2_cropped;Animal_1;Nose;H1;17743;17746
0;D2_C4A2_cropped;Animal_1;Nose;H12;4245;4261
1;D2_C4A2_cropped;Animal_1;Nose;H12;4264;4268
2;D2_C4A2_cropped;Animal_1;Nose;H12;6365;6394
3;D2_C4A2_cropped;Animal_1;Nose;H12;9540;9624
4;D2_C4A2_cropped;Animal_1;Nose;H12;15609;15661
0;D2_C4A3_cropped;Animal_1;Nose;H0;17204;18001
0;D2_C4A3_cropped;Animal_1;Nose;H14;15720;15748
1;D2_C4A3_cropped;Animal_1;Nose;H14;15776;15852
0;D2_C4A3_cropped;Animal_1;Nose;H15;7259;7352
1;D2_C4A3_cropped;Animal_1;Nose;H15;15455;15463
2;D2_C4A3_cropped;Animal_1;Nose;H15;15521;15522
3;D2_C4A3_cropped;Animal_1;Nose;H15;15565;15582
0;D2_C4A3_cropped;Animal_1;Nose;H16;6785;6826
1;D2_C4A3_cropped;Animal_1;Nose;H16;6842;7089
2;D2_C4A3_cropped;Animal_1;Nose;H16;7532;7677
3;D2_C4A3_cropped;Animal_1;Nose;H16;7680;7681
4;D2_C4A3_cropped;Animal_1;Nose;H16;9439;9442
5;D2_C4A3_cropped;Animal_1;Nose;H16;9445;9535
6;D2_C4A3_cropped;Animal_1;Nose;H16;9567;9593
7;D2_C4A3_cropped;Animal_1;Nose;H16;9608;9657
8;D2_C4A3_cropped;Animal_1;Nose;H16;9964;10014
9;D2_C4A3_cropped;Animal_1;Nose;H16;10052;10119
10;D2_C4A3_cropped;Animal_1;Nose;H16;10124;10127
11;D2_C4A3_cropped;Animal_1;Nose;H16;10139;10142
12;D2_C4A3_cropped;Animal_1;Nose;H16;10183;10183
13;D2_C4A3_cropped;Animal_1;Nose;H16;10202;10205
14;D2_C4A3_cropped;Animal_1;Nose;H16;10209;10216
15;D2_C4A3_cropped;Animal_1;Nose;H16;10227;10233
16;D2_C4A3_cropped;Animal_1;Nose;H16;10240;10246
17;D2_C4A3_cropped;Animal_1;Nose;H16;10313;10337
18;D2_C4A3_cropped;Animal_1;Nose;H16;10342;10379
19;D2_C4A3_cropped;Animal_1;Nose;H16;10491;10516
20;D2_C4A3_cropped;Animal_1;Nose;H16;10540;10559
21;D2_C4A3_cropped;Animal_1;Nose;H16;10571;10594
22;D2_C4A3_cropped;Animal_1;Nose;H16;10623;10749
23;D2_C4A3_cropped;Animal_1;Nose;H16;10780;10815
24;D2_C4A3_cropped;Animal_1;Nose;H16;10817;10819
25;D2_C4A3_cropped;Animal_1;Nose;H16;10843;10943
26;D2_C4A3_cropped;Animal_1;Nose;H16;11007;11106
27;D2_C4A3_cropped;Animal_1;Nose;H16;11132;11136
28;D2_C4A3_cropped;Animal_1;Nose;H16;11138;11151
29;D2_C4A3_cropped;Animal_1;Nose;H16;11157;11157
30;D2_C4A3_cropped;Animal_1;Nose;H16;11217;11298
31;D2_C4A3_cropped;Animal_1;Nose;H16;11322;11413
32;D2_C4A3_cropped;Animal_1;Nose;H16;11445;11476
33;D2_C4A3_cropped;Animal_1;Nose;H16;11496;11505
34;D2_C4A3_cropped;Animal_1;Nose;H16;11508;11508
35;D2_C4A3_cropped;Animal_1;Nose;H16;11510;11539
36;D2_C4A3_cropped;Animal_1;Nose;H16;11570;11570
37;D2_C4A3_cropped;Animal_1;Nose;H16;11578;11597
38;D2_C4A3_cropped;Animal_1;Nose;H16;11687;11711
39;D2_C4A3_cropped;Animal_1;Nose;H16;11720;11759
40;D2_C4A3_cropped;Animal_1;Nose;H16;11764;11773
41;D2_C4A3_cropped;Animal_1;Nose;H16;11777;11780
42;D2_C4A3_cropped;Animal_1;Nose;H16;11783;11783
43;D2_C4A3_cropped;Animal_1;Nose;H16;11785;12093
44;D2_C4A3_cropped;Animal_1;Nose;H16;12148;12208
45;D2_C4A3_cropped;Animal_1;Nose;H16;12211;12319
46;D2_C4A3_cropped;Animal_1;Nose;H16;12388;12512
47;D2_C4A3_cropped;Animal_1;Nose;H16;12515;12515
48;D2_C4A3_cropped;Animal_1;Nose;H16;12661;12729
49;D2_C4A3_cropped;Animal_1;Nose;H16;12764;12806
50;D2_C4A3_cropped;Animal_1;Nose;H16;12811;12818
51;D2_C4A3_cropped;Animal_1;Nose;H16;12852;12879
52;D2_C4A3_cropped;Animal_1;Nose;H16;12885;13228
53;D2_C4A3_cropped;Animal_1;Nose;H16;13250;13259
54;D2_C4A3_cropped;Animal_1;Nose;H16;13292;13307
55;D2_C4A3_cropped;Animal_1;Nose;H16;13309;13347
56;D2_C4A3_cropped;Animal_1;Nose;H16;13352;13405
57;D2_C4A3_cropped;Animal_1;Nose;H16;13410;13429
58;D2_C4A3_cropped;Animal_1;Nose;H16;13443;13644
59;D2_C4A3_cropped;Animal_1;Nose;H16;13741;13792
60;D2_C4A3_cropped;Animal_1;Nose;H16;13814;13824
61;D2_C4A3_cropped;Animal_1;Nose;H16;13828;13828
62;D2_C4A3_cropped;Animal_1;Nose;H16;13832;13837
63;D2_C4A3_cropped;Animal_1;Nose;H16;13845;13889
64;D2_C4A3_cropped;Animal_1;Nose;H16;14194;14212
65;D2_C4A3_cropped;Animal_1;Nose;H16;14216;14293
66;D2_C4A3_cropped;Animal_1;Nose;H16;14295;14459
67;D2_C4A3_cropped;Animal_1;Nose;H16;14504;14509
68;D2_C4A3_cropped;Animal_1;Nose;H16;14522;14522
69;D2_C4A3_cropped;Animal_1;Nose;H16;14524;14569
70;D2_C4A3_cropped;Animal_1;Nose;H16;14571;14596
71;D2_C4A3_cropped;Animal_1;Nose;H16;14603;14603
72;D2_C4A3_cropped;Animal_1;Nose;H16;14658;14776
73;D2_C4A3_cropped;Animal_1;Nose;H16;14842;14845
0;D2_C4A3_cropped;Animal_1;Nose;H2;16479;16613
0;D2_C4A3_cropped;Animal_1;Nose;H17;8381;8445
1;D2_C4A3_cropped;Animal_1;Nose;H17;8690;8753
2;D2_C4A3_cropped;Animal_1;Nose;H17;9118;9317
0;D2_C4A3_cropped;Animal_1;Nose;H1;16991;17134
0;D2_C9A1_cropped;Animal_1;Nose;H0;259;579
1;D2_C9A1_cropped;Animal_1;Nose;H0;583;588
2;D2_C9A1_cropped;Animal_1;Nose;H0;708;947
3;D2_C9A1_cropped;Animal_1;Nose;H0;955;1036
4;D2_C9A1_cropped;Animal_1;Nose;H0;1038;1106
0;D2_C9A1_cropped;Animal_1;Nose;H1;145;211
0;D2_C9A2_cropped;Animal_1;Nose;H13;9626;9667
1;D2_C9A2_cropped;Animal_1;Nose;H13;14761;14799
2;D2_C9A2_cropped;Animal_1;Nose;H13;16892;16930
0;D2_C9A2_cropped;Animal_1;Nose;H10;4665;4758
1;D2_C9A2_cropped;Animal_1;Nose;H10;7468;7526
2;D2_C9A2_cropped;Animal_1;Nose;H10;11183;11231
3;D2_C9A2_cropped;Animal_1;Nose;H10;15487;15514
4;D2_C9A2_cropped;Animal_1;Nose;H10;17162;17205
0;D2_C9A2_cropped;Animal_1;Nose;H14;10810;10855
1;D2_C9A2_cropped;Animal_1;Nose;H14;10866;10867
2;D2_C9A2_cropped;Animal_1;Nose;H14;16807;16829
0;D2_C9A2_cropped;Animal_1;Nose;H0;3884;3944
1;D2_C9A2_cropped;Animal_1;Nose;H0;5766;5825
2;D2_C9A2_cropped;Animal_1;Nose;H0;9118;9175
3;D2_C9A2_cropped;Animal_1;Nose;H0;10336;10404
4;D2_C9A2_cropped;Animal_1;Nose;H0;14495;14576
5;D2_C9A2_cropped;Animal_1;Nose;H0;16321;16416
0;D2_C9A2_cropped;Animal_1;Nose;H9;11256;11306
1;D2_C9A2_cropped;Animal_1;Nose;H9;15553;15593
0;D2_C9A2_cropped;Animal_1;Nose;H16;6875;6919
1;D2_C9A2_cropped;Animal_1;Nose;H16;6990;7076
2;D2_C9A2_cropped;Animal_1;Nose;H16;9428;9485
3;D2_C9A2_cropped;Animal_1;Nose;H16;10622;10689
4;D2_C9A2_cropped;Animal_1;Nose;H16;16661;16687
0;D2_C9A2_cropped;Animal_1;Nose;H5;729;752
1;D2_C9A2_cropped;Animal_1;Nose;H5;2296;2301
2;D2_C9A2_cropped;Animal_1;Nose;H5;3310;3376
3;D2_C9A2_cropped;Animal_1;Nose;H5;5167;5202
4;D2_C9A2_cropped;Animal_1;Nose;H5;8545;8595
5;D2_C9A2_cropped;Animal_1;Nose;H5;9977;10016
6;D2_C9A2_cropped;Animal_1;Nose;H5;11690;11718
7;D2_C9A2_cropped;Animal_1;Nose;H5;14107;14211
8;D2_C9A2_cropped;Animal_1;Nose;H5;17415;17466
0;D2_C9A2_cropped;Animal_1;Nose;H12;4527;4558
1;D2_C9A2_cropped;Animal_1;Nose;H12;9724;9737
2;D2_C9A2_cropped;Animal_1;Nose;H12;11096;11124
3;D2_C9A2_cropped;Animal_1;Nose;H12;15216;15243
4;D2_C9A2_cropped;Animal_1;Nose;H12;17025;17044
5;D2_C9A2_cropped;Animal_1;Nose;H12;17047;17047
6;D2_C9A2_cropped;Animal_1;Nose;H12;17068;17089
0;D2_C9A2_cropped;Animal_1;Nose;H11;3100;3134
1;D2_C9A2_cropped;Animal_1;Nose;H11;7352;7446
2;D2_C9A2_cropped;Animal_1;Nose;H11;9771;9815
3;D2_C9A2_cropped;Animal_1;Nose;H11;15323;15377
0;D2_C9A2_cropped;Animal_1;Nose;H18;5929;5968
1;D2_C9A2_cropped;Animal_1;Nose;H18;9294;9350
2;D2_C9A2_cropped;Animal_1;Nose;H18;10482;10526
3;D2_C9A2_cropped;Animal_1;Nose;H18;13202;13253
4;D2_C9A2_cropped;Animal_1;Nose;H18;13314;13368
5;D2_C9A2_cropped;Animal_1;Nose;H18;16451;16488
0;D2_C9A2_cropped;Animal_1;Nose;H7;2047;2136
1;D2_C9A2_cropped;Animal_1;Nose;H7;4946;4996
2;D2_C9A2_cropped;Animal_1;Nose;H7;14022;14059
3;D2_C9A2_cropped;Animal_1;Nose;H7;15750;15779
4;D2_C9A2_cropped;Animal_1;Nose;H7;17286;17335
0;D2_C9A2_cropped;Animal_1;Nose;H1;3755;3837
1;D2_C9A2_cropped;Animal_1;Nose;H1;8150;8213
2;D2_C9A2_cropped;Animal_1;Nose;H1;12099;12166
0;D2_C9A2_cropped;Animal_1;Nose;H17;5991;6031
1;D2_C9A2_cropped;Animal_1;Nose;H17;10549;10584
2;D2_C9A2_cropped;Animal_1;Nose;H17;12330;12370
3;D2_C9A2_cropped;Animal_1;Nose;H17;13464;13469
4;D2_C9A2_cropped;Animal_1;Nose;H17;13471;13500
5;D2_C9A2_cropped;Animal_1;Nose;H17;16510;16543
6;D2_C9A2_cropped;Animal_1;Nose;H17;16545;16545
0;D2_C9A2_cropped;Animal_1;Nose;H8;1989;1990
1;D2_C9A2_cropped;Animal_1;Nose;H8;1992;2003
2;D2_C9A2_cropped;Animal_1;Nose;H8;2005;2005
3;D2_C9A2_cropped;Animal_1;Nose;H8;4851;4920
4;D2_C9A2_cropped;Animal_1;Nose;H8;11319;11384
5;D2_C9A2_cropped;Animal_1;Nose;H8;13870;13992
6;D2_C9A2_cropped;Animal_1;Nose;H8;15667;15707
0;D2_C9A2_cropped;Animal_1;Nose;H6;5018;5075
1;D2_C9A2_cropped;Animal_1;Nose;H6;9955;9956
2;D2_C9A2_cropped;Animal_1;Nose;H6;11458;11498
3;D2_C9A2_cropped;Animal_1;Nose;H6;15876;15905
0;D2_C9A2_cropped;Animal_1;Nose;H2;5432;5509
1;D2_C9A2_cropped;Animal_1;Nose;H2;8895;8929
2;D2_C9A2_cropped;Animal_1;Nose;H2;10212;10255
3;D2_C9A2_cropped;Animal_1;Nose;H2;11915;11951
4;D2_C9A2_cropped;Animal_1;Nose;H2;13014;13087
5;D2_C9A2_cropped;Animal_1;Nose;H2;14343;14401
6;D2_C9A2_cropped;Animal_1;Nose;H2;14414;14427
7;D2_C9A2_cropped;Animal_1;Nose;H2;16249;16275
8;D2_C9A2_cropped;Animal_1;Nose;H2;17892;17933
0;D2_C9A2_cropped;Animal_1;Nose;H4;163;223
1;D2_C9A2_cropped;Animal_1;Nose;H4;272;324
2;D2_C9A2_cropped;Animal_1;Nose;H4;1313;1462
3;D2_C9A2_cropped;Animal_1;Nose;H4;2510;2558
4;D2_C9A2_cropped;Animal_1;Nose;H4;3399;3453
5;D2_C9A2_cropped;Animal_1;Nose;H4;7725;7852
6;D2_C9A2_cropped;Animal_1;Nose;H4;8711;8745
7;D2_C9A2_cropped;Animal_1;Nose;H4;14228;14292
8;D2_C9A2_cropped;Animal_1;Nose;H4;16027;16063
9;D2_C9A2_cropped;Animal_1;Nose;H4;17595;17632
0;D2_C9A2_cropped;Animal_1;Nose;H15;4199;4237
1;D2_C9A2_cropped;Animal_1;Nose;H15;7157;7190
2;D2_C9A2_cropped;Animal_1;Nose;H15;9518;9572
3;D2_C9A2_cropped;Animal_1;Nose;H15;10725;10784
0;D2_C9A2_cropped;Animal_1;Nose;H19;9216;9269
0;D2_C9A2_cropped;Animal_1;Nose;H3;367;433
1;D2_C9A2_cropped;Animal_1;Nose;H3;878;952
2;D2_C9A2_cropped;Animal_1;Nose;H3;3648;3685
3;D2_C9A2_cropped;Animal_1;Nose;H3;5345;5399
4;D2_C9A2_cropped;Animal_1;Nose;H3;10125;10194
5;D2_C9A2_cropped;Animal_1;Nose;H3;11864;11887
6;D2_C9A2_cropped;Animal_1;Nose;H3;12977;12979
7;D2_C9A2_cropped;Animal_1;Nose;H3;12981;12994
0;D2_C9A3_cropped;Animal_1;Nose;H16;1130;1142
1;D2_C9A3_cropped;Animal_1;Nose;H16;2155;2163
2;D2_C9A3_cropped;Animal_1;Nose;H16;3849;3874
3;D2_C9A3_cropped;Animal_1;Nose;H16;3892;3914
4;D2_C9A3_cropped;Animal_1;Nose;H16;6898;6923
5;D2_C9A3_cropped;Animal_1;Nose;H16;6928;6933
6;D2_C9A3_cropped;Animal_1;Nose;H16;9703;9733
7;D2_C9A3_cropped;Animal_1;Nose;H16;9897;9914
8;D2_C9A3_cropped;Animal_1;Nose;H16;12437;12495
0;D2_C9A3_cropped;Animal_1;Nose;H15;1348;1365
1;D2_C9A3_cropped;Animal_1;Nose;H15;2109;2120
2;D2_C9A3_cropped;Animal_1;Nose;H15;3702;3768
3;D2_C9A3_cropped;Animal_1;Nose;H15;3812;3832
4;D2_C9A3_cropped;Animal_1;Nose;H15;6952;6992
5;D2_C9A3_cropped;Animal_1;Nose;H15;7303;7332
6;D2_C9A3_cropped;Animal_1;Nose;H15;9679;9680
7;D2_C9A3_cropped;Animal_1;Nose;H15;12385;12415
0;D2_C9A3_cropped;Animal_1;Nose;H5;2976;2995
1;D2_C9A3_cropped;Animal_1;Nose;H5;3000;3008
2;D2_C9A3_cropped;Animal_1;Nose;H5;8324;8351
3;D2_C9A3_cropped;Animal_1;Nose;H5;8394;8413
0;D2_C9A3_cropped;Animal_1;Nose;H8;3185;3191
1;D2_C9A3_cropped;Animal_1;Nose;H8;4369;4401
0;D2_C9A3_cropped;Animal_1;Nose;H12;1841;1854
1;D2_C9A3_cropped;Animal_1;Nose;H12;1879;1892
2;D2_C9A3_cropped;Animal_1;Nose;H12;3429;3448
3;D2_C9A3_cropped;Animal_1;Nose;H12;3464;3485
4;D2_C9A3_cropped;Animal_1;Nose;H12;4767;4815
0;D2_C9A3_cropped;Animal_1;Nose;H7;3126;3136
1;D2_C9A3_cropped;Animal_1;Nose;H7;4340;4348
2;D2_C9A3_cropped;Animal_1;Nose;H7;8519;8536
0;D2_C9A3_cropped;Animal_1;Nose;H0;616;738
1;D2_C9A3_cropped;Animal_1;Nose;H0;867;949
2;D2_C9A3_cropped;Animal_1;Nose;H0;2461;2504
3;D2_C9A3_cropped;Animal_1;Nose;H0;2521;2525
4;D2_C9A3_cropped;Animal_1;Nose;H0;2547;2562
5;D2_C9A3_cropped;Animal_1;Nose;H0;2574;2656
6;D2_C9A3_cropped;Animal_1;Nose;H0;6427;6551
7;D2_C9A3_cropped;Animal_1;Nose;H0;7525;7641
8;D2_C9A3_cropped;Animal_1;Nose;H0;7774;7782
9;D2_C9A3_cropped;Animal_1;Nose;H0;9390;9504
10;D2_C9A3_cropped;Animal_1;Nose;H0;10297;10379
11;D2_C9A3_cropped;Animal_1;Nose;H0;13014;13172
12;D2_C9A3_cropped;Animal_1;Nose;H0;13188;13445
13;D2_C9A3_cropped;Animal_1;Nose;H0;13480;13862
14;D2_C9A3_cropped;Animal_1;Nose;H0;13870;13871
15;D2_C9A3_cropped;Animal_1;Nose;H0;13879;14047
16;D2_C9A3_cropped;Animal_1;Nose;H0;14049;14063
17;D2_C9A3_cropped;Animal_1;Nose;H0;14081;14085
18;D2_C9A3_cropped;Animal_1;Nose;H0;14107;14118
0;D2_C9A3_cropped;Animal_1;Nose;H1;572;589
1;D2_C9A3_cropped;Animal_1;Nose;H1;2760;2779
2;D2_C9A3_cropped;Animal_1;Nose;H1;6256;6384
3;D2_C9A3_cropped;Animal_1;Nose;H1;7854;7864
4;D2_C9A3_cropped;Animal_1;Nose;H1;7891;7904
5;D2_C9A3_cropped;Animal_1;Nose;H1;8994;9039
6;D2_C9A3_cropped;Animal_1;Nose;H1;9048;9068
7;D2_C9A3_cropped;Animal_1;Nose;H1;9085;9145
0;D2_C9A3_cropped;Animal_1;Nose;H14;1239;1253
1;D2_C9A3_cropped;Animal_1;Nose;H14;1381;1442
2;D2_C9A3_cropped;Animal_1;Nose;H14;2021;2047
0;D2_C9A3_cropped;Animal_1;Nose;H10;1659;1672
1;D2_C9A3_cropped;Animal_1;Nose;H10;3302;3318
2;D2_C9A3_cropped;Animal_1;Nose;H10;3320;3320
3;D2_C9A3_cropped;Animal_1;Nose;H10;3344;3345
4;D2_C9A3_cropped;Animal_1;Nose;H10;4485;4580
5;D2_C9A3_cropped;Animal_1;Nose;H10;4611;4630
6;D2_C9A3_cropped;Animal_1;Nose;H10;4970;4978
7;D2_C9A3_cropped;Animal_1;Nose;H10;5286;5309
0;D2_C9A3_cropped;Animal_1;Nose;H19;992;1008
1;D2_C9A3_cropped;Animal_1;Nose;H19;2405;2426
2;D2_C9A3_cropped;Animal_1;Nose;H19;7668;7673
3;D2_C9A3_cropped;Animal_1;Nose;H19;10200;10248
4;D2_C9A3_cropped;Animal_1;Nose;H19;10255;10278
5;D2_C9A3_cropped;Animal_1;Nose;H19;12959;12986
0;D2_C9A3_cropped;Animal_1;Nose;H11;1753;1821
1;D2_C9A3_cropped;Animal_1;Nose;H11;3366;3377
2;D2_C9A3_cropped;Animal_1;Nose;H11;4653;4715
3;D2_C9A3_cropped;Animal_1;Nose;H11;4924;4943
0;D2_C9A3_cropped;Animal_1;Nose;H6;3042;3048
1;D2_C9A3_cropped;Animal_1;Nose;H6;8430;8465
2;D2_C9A3_cropped;Animal_1;Nose;H6;8469;8484
3;D2_C9A3_cropped;Animal_1;Nose;H6;8770;8783
0;D2_C9A3_cropped;Animal_1;Nose;H4;5613;5628
1;D2_C9A3_cropped;Animal_1;Nose;H4;8184;8215
2;D2_C9A3_cropped;Animal_1;Nose;H4;8271;8304
3;D2_C9A3_cropped;Animal_1;Nose;H4;10695;10695
4;D2_C9A3_cropped;Animal_1;Nose;H4;10697;10714
0;D2_C9A3_cropped;Animal_1;Nose;H9;3245;3260
1;D2_C9A3_cropped;Animal_1;Nose;H9;4421;4446
2;D2_C9A3_cropped;Animal_1;Nose;H9;5370;5387
0;D2_C9A3_cropped;Animal_1;Nose;H13;1463;1482
1;D2_C9A3_cropped;Animal_1;Nose;H13;1522;1534
2;D2_C9A3_cropped;Animal_1;Nose;H13;1917;1935
3;D2_C9A3_cropped;Animal_1;Nose;H13;1982;1991
4;D2_C9A3_cropped;Animal_1;Nose;H13;3518;3541
5;D2_C9A3_cropped;Animal_1;Nose;H13;3568;3608
6;D2_C9A3_cropped;Animal_1;Nose;H13;3617;3644
7;D2_C9A3_cropped;Animal_1;Nose;H13;12108;12140
0;D2_C9A3_cropped;Animal_1;Nose;H3;324;347
1;D2_C9A3_cropped;Animal_1;Nose;H3;352;379
2;D2_C9A3_cropped;Animal_1;Nose;H3;7994;8102
3;D2_C9A3_cropped;Animal_1;Nose;H3;8149;8166
4;D2_C9A3_cropped;Animal_1;Nose;H3;10463;10464
5;D2_C9A3_cropped;Animal_1;Nose;H3;10471;10548
0;D2_C9A3_cropped;Animal_1;Nose;H2;423;440
1;D2_C9A3_cropped;Animal_1;Nose;H2;495;528
2;D2_C9A3_cropped;Animal_1;Nose;H2;6072;6156
3;D2_C9A3_cropped;Animal_1;Nose;H2;6179;6182
4;D2_C9A3_cropped;Animal_1;Nose;H2;6223;6242
5;D2_C9A3_cropped;Animal_1;Nose;H2;7927;7981
6;D2_C9A3_cropped;Animal_1;Nose;H2;9309;9329
0;D2_C9A3_cropped;Animal_1;Nose;H17;1086;1088
1;D2_C9A3_cropped;Animal_1;Nose;H17;2209;2235
2;D2_C9A3_cropped;Animal_1;Nose;H17;2253;2276
3;D2_C9A3_cropped;Animal_1;Nose;H17;3930;3973
4;D2_C9A3_cropped;Animal_1;Nose;H17;4006;4020
5;D2_C9A3_cropped;Animal_1;Nose;H17;6798;6835
6;D2_C9A3_cropped;Animal_1;Nose;H17;12668;12676
0;D2_C9A3_cropped;Animal_1;Nose;H18;1044;1058
1;D2_C9A3_cropped;Animal_1;Nose;H18;2293;2339
2;D2_C9A3_cropped;Animal_1;Nose;H18;6667;6719
3;D2_C9A3_cropped;Animal_1;Nose;H18;6752;6778
4;D2_C9A3_cropped;Animal_1;Nose;H18;10013;10032
5;D2_C9A3_cropped;Animal_1;Nose;H18;10162;10183
6;D2_C9A3_cropped;Animal_1;Nose;H18;12894;12913
7;D2_C9A3_cropped;Animal_1;Nose;H18;12917;12920
0;D3_C3A1_cropped;Animal_1;Nose;H19;17443;17588
1;D3_C3A1_cropped;Animal_1;Nose;H19;17590;17594
2;D3_C3A1_cropped;Animal_1;Nose;H19;17598;17599
3;D3_C3A1_cropped;Animal_1;Nose;H19;17617;17808
0;D3_C3A1_cropped;Animal_1;Nose;H1;2999;3055
1;D3_C3A1_cropped;Animal_1;Nose;H1;3075;3311
2;D3_C3A1_cropped;Animal_1;Nose;H1;3430;3519
3;D3_C3A1_cropped;Animal_1;Nose;H1;3569;4936
4;D3_C3A1_cropped;Animal_1;Nose;H1;5029;5252
5;D3_C3A1_cropped;Animal_1;Nose;H1;5292;5294
6;D3_C3A1_cropped;Animal_1;Nose;H1;5296;5832
7;D3_C3A1_cropped;Animal_1;Nose;H1;5834;5835
8;D3_C3A1_cropped;Animal_1;Nose;H1;5846;5846
9;D3_C3A1_cropped;Animal_1;Nose;H1;5848;6247
10;D3_C3A1_cropped;Animal_1;Nose;H1;6250;6250
11;D3_C3A1_cropped;Animal_1;Nose;H1;6339;6354
12;D3_C3A1_cropped;Animal_1;Nose;H1;6381;6424
13;D3_C3A1_cropped;Animal_1;Nose;H1;6543;6620
14;D3_C3A1_cropped;Animal_1;Nose;H1;6638;6676
15;D3_C3A1_cropped;Animal_1;Nose;H1;6684;8652
16;D3_C3A1_cropped;Animal_1;Nose;H1;8660;8664
17;D3_C3A1_cropped;Animal_1;Nose;H1;8681;8693
18;D3_C3A1_cropped;Animal_1;Nose;H1;8787;9790
19;D3_C3A1_cropped;Animal_1;Nose;H1;9801;10096
20;D3_C3A1_cropped;Animal_1;Nose;H1;10128;10130
21;D3_C3A1_cropped;Animal_1;Nose;H1;10151;10156
22;D3_C3A1_cropped;Animal_1;Nose;H1;10227;10250
23;D3_C3A1_cropped;Animal_1;Nose;H1;10480;10762
24;D3_C3A1_cropped;Animal_1;Nose;H1;10994;11023
