,VIDEO,ANIMAL,BODY-PART,SHAPE,ENTRY FRAMES,EXIT FRAMES
1,D2_C2A3,Animal_1,Nose,H18,4243,4268
2,D2_C2A3,Animal_1,Nose,H18,8860,8888
3,D2_C2A3,Animal_1,Nose,H18,14423,14425
0,D2_C2A3,Animal_1,Nose,H9,3459,3468
1,D2_C2A3,Animal_1,Nose,H9,8098,8123
2,D2_C2A3,Animal_1,Nose,H9,10528,10560
3,D2_C2A3,Animal_1,Nose,H9,13187,13191
4,D2_C2A3,Animal_1,Nose,H9,13199,13200
5,D2_C2A3,Animal_1,Nose,H9,16000,16043
6,D2_C2A3,Animal_1,Nose,H9,17935,17999
0,D2_C2A3,Animal_1,Nose,H6,3318,3328
1,D2_C2A3,Animal_1,Nose,H6,7902,7933
2,D2_C2A3,Animal_1,Nose,H6,12838,12856
3,D2_C2A3,Animal_1,Nose,H6,17539,17607
0,D2_C2A3,Animal_1,Nose,H2,2914,2915
1,D2_C2A3,Animal_1,Nose,H2,2917,2922
2,D2_C2A3,Animal_1,Nose,H2,2940,2957
3,D2_C2A3,Animal_1,Nose,H2,7162,7178
4,D2_C2A3,Animal_1,Nose,H2,7322,7327
5,D2_C2A3,Animal_1,Nose,H2,14996,15003
6,D2_C2A3,Animal_1,Nose,H2,15018,15024
7,D2_C2A3,Animal_1,Nose,H2,15028,15053
0,D2_C2A3,Animal_1,Nose,H14,1135,1219
1,D2_C2A3,Animal_1,Nose,H14,3923,3929
2,D2_C2A3,Animal_1,Nose,H14,5558,5584
3,D2_C2A3,Animal_1,Nose,H14,13767,13796
4,D2_C2A3,Animal_1,Nose,H14,13802,13806
5,D2_C2A3,Animal_1,Nose,H14,13814,13827
0,D2_C2A3,Animal_1,Nose,H17,1404,1411
1,D2_C2A3,Animal_1,Nose,H17,1418,1418
2,D2_C2A3,Animal_1,Nose,H17,4198,4216
3,D2_C2A3,Animal_1,Nose,H17,12021,12039
4,D2_C2A3,Animal_1,Nose,H17,14054,14127
5,D2_C2A3,Animal_1,Nose,H17,14197,14261
0,D2_C2A3,Animal_1,Nose,H0,1741,1886
1,D2_C2A3,Animal_1,Nose,H0,1916,1926
2,D2_C2A3,Animal_1,Nose,H0,1964,2017
3,D2_C2A3,Animal_1,Nose,H0,2123,2127
4,D2_C2A3,Animal_1,Nose,H0,2129,2129
5,D2_C2A3,Animal_1,Nose,H0,2156,2286
6,D2_C2A3,Animal_1,Nose,H0,2390,2521
7,D2_C2A3,Animal_1,Nose,H0,6342,6499
8,D2_C2A3,Animal_1,Nose,H0,9164,9220
9,D2_C2A3,Animal_1,Nose,H0,9230,9402
10,D2_C2A3,Animal_1,Nose,H0,12326,12348
11,D2_C2A3,Animal_1,Nose,H0,12387,12457
12,D2_C2A3,Animal_1,Nose,H0,14575,14586
0,D2_C2A3,Animal_1,Nose,H16,1315,1343
1,D2_C2A3,Animal_1,Nose,H16,1345,1345
2,D2_C2A3,Animal_1,Nose,H16,4142,4153
3,D2_C2A3,Animal_1,Nose,H16,8738,8776
4,D2_C2A3,Animal_1,Nose,H16,14003,14023
5,D2_C2A3,Animal_1,Nose,H16,16750,16793
0,D2_C2A3,Animal_1,Nose,H13,1010,1060
1,D2_C2A3,Animal_1,Nose,H13,3883,3893
2,D2_C2A3,Animal_1,Nose,H13,8565,8598
3,D2_C2A3,Animal_1,Nose,H13,8617,8644
4,D2_C2A3,Animal_1,Nose,H13,10708,10727
5,D2_C2A3,Animal_1,Nose,H13,13490,13501
0,D2_C2A3,Animal_1,Nose,H19,1691,1714
1,D2_C2A3,Animal_1,Nose,H19,4303,4323
2,D2_C2A3,Animal_1,Nose,H19,4584,4609
3,D2_C2A3,Animal_1,Nose,H19,4611,4612
4,D2_C2A3,Animal_1,Nose,H19,4614,4614
5,D2_C2A3,Animal_1,Nose,H19,8920,8954
6,D2_C2A3,Animal_1,Nose,H19,12256,12271
0,D2_C2A3,Animal_1,Nose,H10,341,389
1,D2_C2A3,Animal_1,Nose,H10,409,409
2,D2_C2A3,Animal_1,Nose,H10,415,440
3,D2_C2A3,Animal_1,Nose,H10,443,449
4,D2_C2A3,Animal_1,Nose,H10,455,470
5,D2_C2A3,Animal_1,Nose,H10,472,484
6,D2_C2A3,Animal_1,Nose,H10,486,486
7,D2_C2A3,Animal_1,Nose,H10,543,577
8,D2_C2A3,Animal_1,Nose,H10,3530,3614
9,D2_C2A3,Animal_1,Nose,H10,5055,5056
10,D2_C2A3,Animal_1,Nose,H10,5059,5107
11,D2_C2A3,Animal_1,Nose,H10,8190,8212
12,D2_C2A3,Animal_1,Nose,H10,13276,13287
13,D2_C2A3,Animal_1,Nose,H10,15937,15956
0,D2_C2A3,Animal_1,Nose,H4,3087,3132
1,D2_C2A3,Animal_1,Nose,H4,3134,3134
2,D2_C2A3,Animal_1,Nose,H4,7619,7659
3,D2_C2A3,Animal_1,Nose,H4,15323,15330
4,D2_C2A3,Animal_1,Nose,H4,15334,15364
0,D2_C2A3,Animal_1,Nose,H7,3352,3365
1,D2_C2A3,Animal_1,Nose,H7,7961,7985
2,D2_C2A3,Animal_1,Nose,H7,11300,11404
3,D2_C2A3,Animal_1,Nose,H7,11449,11493
4,D2_C2A3,Animal_1,Nose,H7,12993,13003
5,D2_C2A3,Animal_1,Nose,H7,17636,17674
0,D2_C2A3,Animal_1,Nose,H12,862,890
1,D2_C2A3,Animal_1,Nose,H12,3744,3755
2,D2_C2A3,Animal_1,Nose,H12,8429,8436
3,D2_C2A3,Animal_1,Nose,H12,13418,13433
0,D2_C2A3,Animal_1,Nose,H11,721,755
1,D2_C2A3,Animal_1,Nose,H11,3659,3680
2,D2_C2A3,Animal_1,Nose,H11,8249,8314
3,D2_C2A3,Animal_1,Nose,H11,13361,13368
0,D2_C2A3,Animal_1,Nose,H3,7364,7424
0,D2_C2A3,Animal_1,Nose,H8,3409,3421
1,D2_C2A3,Animal_1,Nose,H8,8003,8040
2,D2_C2A3,Animal_1,Nose,H8,10480,10493
3,D2_C2A3,Animal_1,Nose,H8,13114,13114
4,D2_C2A3,Animal_1,Nose,H8,13116,13152
5,D2_C2A3,Animal_1,Nose,H8,17799,17801
6,D2_C2A3,Animal_1,Nose,H8,17803,17892
0,D2_C2A3,Animal_1,Nose,H15,1257,1282
1,D2_C2A3,Animal_1,Nose,H15,4099,4100
2,D2_C2A3,Animal_1,Nose,H15,6083,6127
3,D2_C2A3,Animal_1,Nose,H15,11761,11770
4,D2_C2A3,Animal_1,Nose,H15,13868,13890
0,D2_C2A3,Animal_1,Nose,H1,2619,2624
1,D2_C2A3,Animal_1,Nose,H1,2627,2671
2,D2_C2A3,Animal_1,Nose,H1,2680,2688
3,D2_C2A3,Animal_1,Nose,H1,2718,2739
4,D2_C2A3,Animal_1,Nose,H1,7069,7070
5,D2_C2A3,Animal_1,Nose,H1,7076,7101
0,D2_C2A3,Animal_1,Nose,H5,3196,3207
1,D2_C2A3,Animal_1,Nose,H5,7685,7733
2,D2_C2A3,Animal_1,Nose,H5,9876,9899
3,D2_C2A3,Animal_1,Nose,H5,12650,12677
4,D2_C2A3,Animal_1,Nose,H5,15502,15502
5,D2_C2A3,Animal_1,Nose,H5,15505,15633
6,D2_C2A3,Animal_1,Nose,H5,17485,17488
7,D2_C2A3,Animal_1,Nose,H5,17496,17516
0,D2_C2A4,Animal_1,Nose,H7,12941,12965
1,D2_C2A4,Animal_1,Nose,H7,12988,12993
2,D2_C2A4,Animal_1,Nose,H7,12995,12999
3,D2_C2A4,Animal_1,Nose,H7,14248,14296
4,D2_C2A4,Animal_1,Nose,H7,14316,14338
5,D2_C2A4,Animal_1,Nose,H7,14428,14484
6,D2_C2A4,Animal_1,Nose,H7,16478,16513
7,D2_C2A4,Animal_1,Nose,H7,16562,16602
0,D2_C2A4,Animal_1,Nose,H10,6422,6461
1,D2_C2A4,Animal_1,Nose,H10,6474,6526
2,D2_C2A4,Animal_1,Nose,H10,6610,6645
3,D2_C2A4,Animal_1,Nose,H10,6660,6660
4,D2_C2A4,Animal_1,Nose,H10,6662,6664
5,D2_C2A4,Animal_1,Nose,H10,6666,6671
6,D2_C2A4,Animal_1,Nose,H10,6699,6702
7,D2_C2A4,Animal_1,Nose,H10,16962,17016
8,D2_C2A4,Animal_1,Nose,H10,17021,17111
0,D2_C2A4,Animal_1,Nose,H15,280,342
1,D2_C2A4,Animal_1,Nose,H15,347,364
2,D2_C2A4,Animal_1,Nose,H15,399,472
3,D2_C2A4,Animal_1,Nose,H15,475,479
4,D2_C2A4,Animal_1,Nose,H15,481,481
5,D2_C2A4,Animal_1,Nose,H15,601,653
6,D2_C2A4,Animal_1,Nose,H15,846,910
7,D2_C2A4,Animal_1,Nose,H15,1135,1135
8,D2_C2A4,Animal_1,Nose,H15,1137,1275
9,D2_C2A4,Animal_1,Nose,H15,1327,1337
10,D2_C2A4,Animal_1,Nose,H15,1347,1354
11,D2_C2A4,Animal_1,Nose,H15,1359,1372
12,D2_C2A4,Animal_1,Nose,H15,17659,17701
0,D2_C2A4,Animal_1,Nose,H4,5587,5589
1,D2_C2A4,Animal_1,Nose,H4,5591,5645
2,D2_C2A4,Animal_1,Nose,H4,5743,5755
3,D2_C2A4,Animal_1,Nose,H4,5757,5757
4,D2_C2A4,Animal_1,Nose,H4,5908,5934
5,D2_C2A4,Animal_1,Nose,H4,12071,12071
6,D2_C2A4,Animal_1,Nose,H4,12073,12088
7,D2_C2A4,Animal_1,Nose,H4,12105,12110
8,D2_C2A4,Animal_1,Nose,H4,15162,15236
9,D2_C2A4,Animal_1,Nose,H4,15291,15313
0,D2_C2A4,Animal_1,Nose,H13,17352,17380
0,D2_C2A4,Animal_1,Nose,H9,16707,16775
0,D2_C2A4,Animal_1,Nose,H3,11841,11870
1,D2_C2A4,Animal_1,Nose,H3,11899,11902
0,D2_C2A4,Animal_1,Nose,H16,1611,1632
1,D2_C2A4,Animal_1,Nose,H16,1635,1635
2,D2_C2A4,Animal_1,Nose,H16,17730,17751
3,D2_C2A4,Animal_1,Nose,H16,17758,17764
0,D2_C2A4,Animal_1,Nose,H2,11651,11671
1,D2_C2A4,Animal_1,Nose,H2,11681,11691
0,D2_C2A4,Animal_1,Nose,H14,17583,17624
0,D2_C2A4,Animal_1,Nose,H1,2712,2772
1,D2_C2A4,Animal_1,Nose,H1,2775,2776
2,D2_C2A4,Animal_1,Nose,H1,3684,3708
3,D2_C2A4,Animal_1,Nose,H1,3736,3881
4,D2_C2A4,Animal_1,Nose,H1,4116,4241
5,D2_C2A4,Animal_1,Nose,H1,4292,4307
6,D2_C2A4,Animal_1,Nose,H1,4371,4373
7,D2_C2A4,Animal_1,Nose,H1,4375,4375
8,D2_C2A4,Animal_1,Nose,H1,4379,4951
9,D2_C2A4,Animal_1,Nose,H1,11331,11347
10,D2_C2A4,Animal_1,Nose,H1,15615,15660
11,D2_C2A4,Animal_1,Nose,H1,15677,15682
12,D2_C2A4,Animal_1,Nose,H1,15684,15684
0,D2_C2A4,Animal_1,Nose,H6,12836,12880
1,D2_C2A4,Animal_1,Nose,H6,14527,14666
0,D2_C2A4,Animal_1,Nose,H17,1722,1762
1,D2_C2A4,Animal_1,Nose,H17,17875,17877
2,D2_C2A4,Animal_1,Nose,H17,17880,17894
3,D2_C2A4,Animal_1,Nose,H17,17898,17920
0,D2_C2A4,Animal_1,Nose,H0,2256,2289
1,D2_C2A4,Animal_1,Nose,H0,2397,2460
2,D2_C2A4,Animal_1,Nose,H0,2462,2464
3,D2_C2A4,Animal_1,Nose,H0,2478,2586
4,D2_C2A4,Animal_1,Nose,H0,2588,2588
5,D2_C2A4,Animal_1,Nose,H0,2921,3094
6,D2_C2A4,Animal_1,Nose,H0,3097,3247
7,D2_C2A4,Animal_1,Nose,H0,3305,3412
8,D2_C2A4,Animal_1,Nose,H0,3448,3449
9,D2_C2A4,Animal_1,Nose,H0,3456,3474
10,D2_C2A4,Animal_1,Nose,H0,3486,3508
11,D2_C2A4,Animal_1,Nose,H0,3533,3558
12,D2_C2A4,Animal_1,Nose,H0,5073,5095
13,D2_C2A4,Animal_1,Nose,H0,9505,9718
14,D2_C2A4,Animal_1,Nose,H0,9820,9874
15,D2_C2A4,Animal_1,Nose,H0,9890,10017
16,D2_C2A4,Animal_1,Nose,H0,10324,10455
17,D2_C2A4,Animal_1,Nose,H0,10470,10470
18,D2_C2A4,Animal_1,Nose,H0,10485,10510
19,D2_C2A4,Animal_1,Nose,H0,10557,10678
20,D2_C2A4,Animal_1,Nose,H0,10796,10991
21,D2_C2A4,Animal_1,Nose,H0,11246,11250
22,D2_C2A4,Animal_1,Nose,H0,15705,15868
23,D2_C2A4,Animal_1,Nose,H0,15871,15872
24,D2_C2A4,Animal_1,Nose,H0,15874,15947
25,D2_C2A4,Animal_1,Nose,H0,15954,15955
26,D2_C2A4,Animal_1,Nose,H0,15957,15957
0,D2_C2A4,Animal_1,Nose,H8,13160,13160
1,D2_C2A4,Animal_1,Nose,H8,13162,13247
2,D2_C2A4,Animal_1,Nose,H8,13281,13296
3,D2_C2A4,Animal_1,Nose,H8,13362,13434
4,D2_C2A4,Animal_1,Nose,H8,13481,13507
5,D2_C2A4,Animal_1,Nose,H8,13528,13529
6,D2_C2A4,Animal_1,Nose,H8,13532,13534
7,D2_C2A4,Animal_1,Nose,H8,13537,13630
8,D2_C2A4,Animal_1,Nose,H8,13673,13674
9,D2_C2A4,Animal_1,Nose,H8,13730,13735
10,D2_C2A4,Animal_1,Nose,H8,13742,13773
11,D2_C2A4,Animal_1,Nose,H8,13775,13789
12,D2_C2A4,Animal_1,Nose,H8,13797,13797
13,D2_C2A4,Animal_1,Nose,H8,13802,13808
14,D2_C2A4,Animal_1,Nose,H8,14014,14021
15,D2_C2A4,Animal_1,Nose,H8,14051,14088
16,D2_C2A4,Animal_1,Nose,H8,14124,14135
17,D2_C2A4,Animal_1,Nose,H8,14137,14139
18,D2_C2A4,Animal_1,Nose,H8,14200,14211
19,D2_C2A4,Animal_1,Nose,H8,14215,14216
20,D2_C2A4,Animal_1,Nose,H8,14220,14231
21,D2_C2A4,Animal_1,Nose,H8,16635,16670
0,D2_C2A4,Animal_1,Nose,H19,2126,2182
1,D2_C2A4,Animal_1,Nose,H19,9381,9429
2,D2_C2A4,Animal_1,Nose,H19,10211,10249
0,D2_C2A4,Animal_1,Nose,H11,6731,6794
1,D2_C2A4,Animal_1,Nose,H11,6823,6827
2,D2_C2A4,Animal_1,Nose,H11,6860,6896
3,D2_C2A4,Animal_1,Nose,H11,6904,6950
4,D2_C2A4,Animal_1,Nose,H11,7292,7293
5,D2_C2A4,Animal_1,Nose,H11,7495,7554
6,D2_C2A4,Animal_1,Nose,H11,7624,7751
7,D2_C2A4,Animal_1,Nose,H11,7756,7979
8,D2_C2A4,Animal_1,Nose,H11,8012,8012
9,D2_C2A4,Animal_1,Nose,H11,8042,8106
10,D2_C2A4,Animal_1,Nose,H11,8113,8273
11,D2_C2A4,Animal_1,Nose,H11,8375,8413
12,D2_C2A4,Animal_1,Nose,H11,8510,8534
13,D2_C2A4,Animal_1,Nose,H11,17150,17189
0,D2_C2A4,Animal_1,Nose,H18,1886,1932
1,D2_C2A4,Animal_1,Nose,H18,1934,1934
2,D2_C2A4,Animal_1,Nose,H18,8868,8919
3,D2_C2A4,Animal_1,Nose,H18,8966,8983
4,D2_C2A4,Animal_1,Nose,H18,8991,9005
5,D2_C2A4,Animal_1,Nose,H18,9105,9105
6,D2_C2A4,Animal_1,Nose,H18,9110,9117
0,D2_C2A4,Animal_1,Nose,H5,12205,12216
1,D2_C2A4,Animal_1,Nose,H5,14774,14848
2,D2_C2A4,Animal_1,Nose,H5,14888,14903
3,D2_C2A4,Animal_1,Nose,H5,14914,14991
0,D2_C2A4,Animal_1,Nose,H12,17301,17329
0,D3_C1A1,Animal_1,Nose,H17,16429,16493
1,D3_C1A1,Animal_1,Nose,H17,16573,16573
2,D3_C1A1,Animal_1,Nose,H17,16575,16762
3,D3_C1A1,Animal_1,Nose,H17,16764,16764
4,D3_C1A1,Animal_1,Nose,H17,16844,16908
5,D3_C1A1,Animal_1,Nose,H17,17143,17198
6,D3_C1A1,Animal_1,Nose,H17,17587,17589
0,D3_C1A1,Animal_1,Nose,H4,8195,8254
1,D3_C1A1,Animal_1,Nose,H4,8687,8735
2,D3_C1A1,Animal_1,Nose,H4,8737,8737
3,D3_C1A1,Animal_1,Nose,H4,9000,9006
4,D3_C1A1,Animal_1,Nose,H4,9015,9056
5,D3_C1A1,Animal_1,Nose,H4,9344,9461
6,D3_C1A1,Animal_1,Nose,H4,11787,11802
7,D3_C1A1,Animal_1,Nose,H4,12939,13021
8,D3_C1A1,Animal_1,Nose,H4,13119,13249
9,D3_C1A1,Animal_1,Nose,H4,13290,13363
0,D3_C1A1,Animal_1,Nose,H16,17387,17421
1,D3_C1A1,Animal_1,Nose,H16,17777,17834
0,D3_C1A1,Animal_1,Nose,H3,5843,5858
1,D3_C1A1,Animal_1,Nose,H3,5973,6300
2,D3_C1A1,Animal_1,Nose,H3,6833,6904
3,D3_C1A1,Animal_1,Nose,H3,8356,8357
4,D3_C1A1,Animal_1,Nose,H3,8360,8410
5,D3_C1A1,Animal_1,Nose,H3,8457,8642
6,D3_C1A1,Animal_1,Nose,H3,8887,8956
7,D3_C1A1,Animal_1,Nose,H3,11361,11371
8,D3_C1A1,Animal_1,Nose,H3,11398,11398
9,D3_C1A1,Animal_1,Nose,H3,11401,11573
10,D3_C1A1,Animal_1,Nose,H3,12077,12166
11,D3_C1A1,Animal_1,Nose,H3,12256,12354
0,D3_C1A1,Animal_1,Nose,H5,13508,13570
0,D3_C1A2,Animal_1,Nose,H0,816,1133
1,D3_C1A2,Animal_1,Nose,H0,1178,1456
2,D3_C1A2,Animal_1,Nose,H0,1464,1464
3,D3_C1A2,Animal_1,Nose,H0,1502,1503
4,D3_C1A2,Animal_1,Nose,H0,1508,1658
5,D3_C1A2,Animal_1,Nose,H0,1662,1673
6,D3_C1A2,Animal_1,Nose,H0,1699,1871
7,D3_C1A2,Animal_1,Nose,H0,1877,1973
8,D3_C1A2,Animal_1,Nose,H0,2277,2353
9,D3_C1A2,Animal_1,Nose,H0,2358,2450
0,D3_C1A2,Animal_1,Nose,H1,671,671
1,D3_C1A2,Animal_1,Nose,H1,673,761
0,D3_C1A3,Animal_1,Nose,H17,548,584
1,D3_C1A3,Animal_1,Nose,H17,648,678
2,D3_C1A3,Animal_1,Nose,H17,3991,4026
3,D3_C1A3,Animal_1,Nose,H17,4197,4234
4,D3_C1A3,Animal_1,Nose,H17,4265,4305
5,D3_C1A3,Animal_1,Nose,H17,16174,16221
6,D3_C1A3,Animal_1,Nose,H17,16249,16284
0,D3_C1A3,Animal_1,Nose,H13,8686,8726
1,D3_C1A3,Animal_1,Nose,H13,8971,9019
0,D3_C1A3,Animal_1,Nose,H7,2962,3006
0,D3_C1A3,Animal_1,Nose,H3,7632,7971
1,D3_C1A3,Animal_1,Nose,H3,8012,8012
2,D3_C1A3,Animal_1,Nose,H3,8014,8027
3,D3_C1A3,Animal_1,Nose,H3,8043,8063
4,D3_C1A3,Animal_1,Nose,H3,8170,8194
5,D3_C1A3,Animal_1,Nose,H3,13848,13928
0,D3_C1A3,Animal_1,Nose,H2,2447,2447
1,D3_C1A3,Animal_1,Nose,H2,2449,2554
2,D3_C1A3,Animal_1,Nose,H2,2682,2717
3,D3_C1A3,Animal_1,Nose,H2,2752,2775
4,D3_C1A3,Animal_1,Nose,H2,7383,7483
5,D3_C1A3,Animal_1,Nose,H2,7628,7628
6,D3_C1A3,Animal_1,Nose,H2,17364,17482
0,D3_C1A3,Animal_1,Nose,H6,4701,4763
0,D3_C1A3,Animal_1,Nose,H16,380,439
1,D3_C1A3,Animal_1,Nose,H16,448,474
2,D3_C1A3,Animal_1,Nose,H16,4069,4070
3,D3_C1A3,Animal_1,Nose,H16,14566,14615
0,D3_C1A3,Animal_1,Nose,H15,14646,14653
1,D3_C1A3,Animal_1,Nose,H15,14876,14889
2,D3_C1A3,Animal_1,Nose,H15,14891,14914
0,D3_C1A3,Animal_1,Nose,H10,9274,9287
1,D3_C1A3,Animal_1,Nose,H10,9314,9340
0,D3_C1A3,Animal_1,Nose,H9,9468,9496
1,D3_C1A3,Animal_1,Nose,H9,9642,9661
2,D3_C1A3,Animal_1,Nose,H9,15309,15309
3,D3_C1A3,Animal_1,Nose,H9,15318,15393
0,D3_C1A3,Animal_1,Nose,H18,16023,16053
0,D3_C1A3,Animal_1,Nose,H14,8820,8832
1,D3_C1A3,Animal_1,Nose,H14,8854,8870
0,D3_C1A3,Animal_1,Nose,H5,4619,4619
1,D3_C1A3,Animal_1,Nose,H5,4621,4673
2,D3_C1A3,Animal_1,Nose,H5,4914,4947
0,D3_C1A3,Animal_1,Nose,H1,1253,1332
1,D3_C1A3,Animal_1,Nose,H1,1335,1349
2,D3_C1A3,Animal_1,Nose,H1,2338,2398
3,D3_C1A3,Animal_1,Nose,H1,5183,5194
4,D3_C1A3,Animal_1,Nose,H1,5196,5196
5,D3_C1A3,Animal_1,Nose,H1,5217,5218
6,D3_C1A3,Animal_1,Nose,H1,11242,11385
7,D3_C1A3,Animal_1,Nose,H1,17546,17660
8,D3_C1A3,Animal_1,Nose,H1,17666,17675
0,D3_C1A3,Animal_1,Nose,H8,3097,3174
1,D3_C1A3,Animal_1,Nose,H8,3314,3344
2,D3_C1A3,Animal_1,Nose,H8,15649,15748
0,D3_C1A3,Animal_1,Nose,H19,766,795
1,D3_C1A3,Animal_1,Nose,H19,1829,1921
2,D3_C1A3,Animal_1,Nose,H19,1923,1923
3,D3_C1A3,Animal_1,Nose,H19,6299,6299
4,D3_C1A3,Animal_1,Nose,H19,6302,6354
5,D3_C1A3,Animal_1,Nose,H19,6395,6462
6,D3_C1A3,Animal_1,Nose,H19,6516,6558
7,D3_C1A3,Animal_1,Nose,H19,9868,9868
8,D3_C1A3,Animal_1,Nose,H19,9870,9942
9,D3_C1A3,Animal_1,Nose,H19,10015,10065
10,D3_C1A3,Animal_1,Nose,H19,16727,16860
0,D3_C1A3,Animal_1,Nose,H4,13982,13996
1,D3_C1A3,Animal_1,Nose,H4,14165,14187
0,D3_C1A3,Animal_1,Nose,H0,831,892
1,D3_C1A3,Animal_1,Nose,H0,918,970
2,D3_C1A3,Animal_1,Nose,H0,1007,1074
3,D3_C1A3,Animal_1,Nose,H0,1146,1202
4,D3_C1A3,Animal_1,Nose,H0,1461,1539
5,D3_C1A3,Animal_1,Nose,H0,1564,1690
6,D3_C1A3,Animal_1,Nose,H0,1950,2033
7,D3_C1A3,Animal_1,Nose,H0,2060,2122
8,D3_C1A3,Animal_1,Nose,H0,2148,2261
9,D3_C1A3,Animal_1,Nose,H0,5251,5360
10,D3_C1A3,Animal_1,Nose,H0,5419,5443
11,D3_C1A3,Animal_1,Nose,H0,5453,5557
12,D3_C1A3,Animal_1,Nose,H0,5597,5768
13,D3_C1A3,Animal_1,Nose,H0,5770,5774
14,D3_C1A3,Animal_1,Nose,H0,5779,6236
15,D3_C1A3,Animal_1,Nose,H0,6811,6943
16,D3_C1A3,Animal_1,Nose,H0,6974,7218
17,D3_C1A3,Animal_1,Nose,H0,10117,10152
18,D3_C1A3,Animal_1,Nose,H0,10179,10299
19,D3_C1A3,Animal_1,Nose,H0,10357,10720
20,D3_C1A3,Animal_1,Nose,H0,10736,11069
21,D3_C1A3,Animal_1,Nose,H0,11071,11078
22,D3_C1A3,Animal_1,Nose,H0,11080,11130
23,D3_C1A3,Animal_1,Nose,H0,11432,11441
24,D3_C1A3,Animal_1,Nose,H0,11504,11630
25,D3_C1A3,Animal_1,Nose,H0,11632,11701
26,D3_C1A3,Animal_1,Nose,H0,11711,11832
27,D3_C1A3,Animal_1,Nose,H0,11834,11835
28,D3_C1A3,Animal_1,Nose,H0,12176,12299
29,D3_C1A3,Animal_1,Nose,H0,12319,12665
30,D3_C1A3,Animal_1,Nose,H0,12693,12970
31,D3_C1A3,Animal_1,Nose,H0,13040,13093
32,D3_C1A3,Animal_1,Nose,H0,13119,13229
33,D3_C1A3,Animal_1,Nose,H0,13280,13421
34,D3_C1A3,Animal_1,Nose,H0,17715,17907
35,D3_C1A3,Animal_1,Nose,H0,17929,17932
36,D3_C1A3,Animal_1,Nose,H0,17940,17999
0,D3_C2A1,Animal_1,Nose,H0,4959,5017
1,D3_C2A1,Animal_1,Nose,H0,13125,13174
2,D3_C2A1,Animal_1,Nose,H0,13176,13178
3,D3_C2A1,Animal_1,Nose,H0,13205,13357
0,D3_C2A1,Animal_1,Nose,H19,7824,7857
1,D3_C2A1,Animal_1,Nose,H19,17100,17119
0,D3_C2A1,Animal_1,Nose,H7,11951,12003
0,D3_C2A1,Animal_1,Nose,H4,11358,11367
1,D3_C2A1,Animal_1,Nose,H4,11380,11431
2,D3_C2A1,Animal_1,Nose,H4,11458,11482
3,D3_C2A1,Animal_1,Nose,H4,12861,12867
0,D3_C2A1,Animal_1,Nose,H18,14285,14305
0,D3_C2A1,Animal_1,Nose,H1,1668,1824
1,D3_C2A1,Animal_1,Nose,H1,1864,1999
2,D3_C2A1,Animal_1,Nose,H1,5481,5558
3,D3_C2A1,Animal_1,Nose,H1,5576,5599
4,D3_C2A1,Animal_1,Nose,H1,5615,5695
5,D3_C2A1,Animal_1,Nose,H1,5741,5819
6,D3_C2A1,Animal_1,Nose,H1,5844,5845
7,D3_C2A1,Animal_1,Nose,H1,5847,5863
8,D3_C2A1,Animal_1,Nose,H1,7379,7568
9,D3_C2A1,Animal_1,Nose,H1,13049,13080
0,D3_C2A1,Animal_1,Nose,H5,11655,11737
1,D3_C2A1,Animal_1,Nose,H5,11747,11747
2,D3_C2A1,Animal_1,Nose,H5,12376,12440
3,D3_C2A1,Animal_1,Nose,H5,17660,17662
4,D3_C2A1,Animal_1,Nose,H5,17706,17759
0,D3_C2A1,Animal_1,Nose,H17,14354,14409
1,D3_C2A1,Animal_1,Nose,H17,16624,16626
0,D3_C2A1,Animal_1,Nose,H13,16344,16344
1,D3_C2A1,Animal_1,Nose,H13,16346,16386
0,D3_C2A1,Animal_1,Nose,H15,15896,15961
0,D3_C2A1,Animal_1,Nose,H6,11848,11853
1,D3_C2A1,Animal_1,Nose,H6,11871,11921
2,D3_C2A1,Animal_1,Nose,H6,12200,12236
3,D3_C2A1,Animal_1,Nose,H6,12250,12278
0,D3_C2A1,Animal_1,Nose,H3,6694,6696
1,D3_C2A1,Animal_1,Nose,H3,6698,6704
2,D3_C2A1,Animal_1,Nose,H3,6706,6708
3,D3_C2A1,Animal_1,Nose,H3,6780,6780
4,D3_C2A1,Animal_1,Nose,H3,6788,6798
5,D3_C2A1,Animal_1,Nose,H3,6800,6805
6,D3_C2A1,Animal_1,Nose,H3,6914,6914
7,D3_C2A1,Animal_1,Nose,H3,6916,6916
8,D3_C2A1,Animal_1,Nose,H3,7186,7213
9,D3_C2A1,Animal_1,Nose,H3,9444,9643
10,D3_C2A1,Animal_1,Nose,H3,12905,12928
11,D3_C2A1,Animal_1,Nose,H3,12937,12941
0,D3_C2A1,Animal_1,Nose,H2,6031,6120
1,D3_C2A1,Animal_1,Nose,H2,13002,13021
2,D3_C2A1,Animal_1,Nose,H2,15511,15512
0,D3_C2A2,Animal_1,Nose,H8,2558,2567
1,D3_C2A2,Animal_1,Nose,H8,2944,2955
2,D3_C2A2,Animal_1,Nose,H8,2974,2974
3,D3_C2A2,Animal_1,Nose,H8,2976,3030
4,D3_C2A2,Animal_1,Nose,H8,3117,3185
5,D3_C2A2,Animal_1,Nose,H8,9920,9980
6,D3_C2A2,Animal_1,Nose,H8,11477,11521
7,D3_C2A2,Animal_1,Nose,H8,14947,14956
